,STD Threshold,Neighborhood Size
451,4.519038076152304,1824
452,4.529058116232465,1824
453,4.539078156312625,1824
454,4.5490981963927855,1824
455,4.559118236472946,1824
456,4.569138276553106,1824
457,4.579158316633267,1824
458,4.589178356713426,1824
459,4.599198396793587,1824
460,4.609218436873747,1824
461,4.619238476953908,1824
462,4.629258517034068,1824
463,4.6392785571142285,1824
464,4.649298597194389,1825
465,4.6593186372745485,1825
466,4.669338677354709,1825
467,4.679358717434869,1825
468,4.68937875751503,1825
469,4.69939879759519,1825
470,4.709418837675351,1825
471,4.719438877755511,1825
472,4.729458917835671,1825
473,4.739478957915831,1825
474,4.749498997995992,1825
475,4.759519038076152,1825
476,4.7695390781563125,1825
477,4.779559118236473,1825
478,4.789579158316633,1825
479,4.799599198396794,1825
480,4.809619238476953,1825
481,4.819639278557114,1826
482,4.829659318637274,1826
483,4.839679358717435,1826
484,4.849699398797595,1826
485,4.859719438877756,1826
486,4.869739478957916,1826
487,4.879759519038076,1826
488,4.889779559118236,1826
489,4.8997995991983965,1826
490,4.909819639278557,1826
491,4.919839679358717,1826
492,4.929859719438878,1826
493,4.939879759519038,1826
494,4.949899799599198,1826
495,4.959919839679358,1826
496,4.969939879759519,1826
497,4.979959919839679,1826
498,4.98997995991984,1826
499,5.0,1826
